,customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,tran_counts,age,profit,age_group
175,31,Female,3.0,Telecommunications,High Net Worth,N,Yes,14.0,NSW,12.0,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,4,60.0,143.82,Adults
176,31,Female,3.0,Telecommunications,High Net Worth,N,Yes,14.0,NSW,12.0,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,4,60.0,17.869999999999997,Adults
177,32,Female,17.0,Manufacturing,Affluent Customer,N,No,4.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,7,28.0,41.129999999999995,Young Adults
178,32,Female,17.0,Manufacturing,Affluent Customer,N,No,4.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,7,28.0,690.49,Young Adults
179,32,Female,17.0,Manufacturing,Affluent Customer,N,No,4.0,NSW,9.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,7,28.0,709.34,Young Adults
180,32,Female,17.0,Manufacturing,Affluent Customer,N,No,4.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,7,28.0,50.66,Young Adults
181,32,Female,17.0,Manufacturing,Affluent Customer,N,No,4.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,7,28.0,502.47,Young Adults
182,32,Female,17.0,Manufacturing,Affluent Customer,N,No,4.0,NSW,9.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,7,28.0,641.64,Young Adults
183,32,Female,17.0,Manufacturing,Affluent Customer,N,No,4.0,NSW,9.0,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,7,28.0,187.38999999999987,Young Adults
184,33,Male,44.0,Manufacturing,Affluent Customer,N,Yes,11.0,NSW,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,7,66.0,1279.3999999999999,Senior Adults
185,33,Male,44.0,Manufacturing,Affluent Customer,N,Yes,11.0,NSW,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,7,66.0,1660.88,Senior Adults
186,33,Male,44.0,Manufacturing,Affluent Customer,N,Yes,11.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,7,66.0,456.44999999999993,Senior Adults
187,33,Male,44.0,Manufacturing,Affluent Customer,N,Yes,11.0,NSW,9.0,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,7,66.0,745.94,Senior Adults
188,33,Male,44.0,Manufacturing,Affluent Customer,N,Yes,11.0,NSW,9.0,1.0,Cancelled,Solex,Standard,medium,medium,575.27,431.45,7,66.0,143.82,Senior Adults
189,33,Male,44.0,Manufacturing,Affluent Customer,N,Yes,11.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7,66.0,812.44,Senior Adults
190,33,Male,44.0,Manufacturing,Affluent Customer,N,Yes,11.0,NSW,9.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,7,66.0,195.33999999999992,Senior Adults
191,35,Female,40.0,Health,High Net Worth,N,Yes,16.0,QLD,6.0,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,4,59.0,830.2399999999999,Adults
192,35,Female,40.0,Health,High Net Worth,N,Yes,16.0,QLD,6.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,4,59.0,693.76,Adults
193,35,Female,40.0,Health,High Net Worth,N,Yes,16.0,QLD,6.0,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,4,59.0,1279.3999999999999,Adults
194,35,Female,40.0,Health,High Net Worth,N,Yes,16.0,QLD,6.0,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,4,59.0,903.11,Adults
195,36,Female,33.0,Manufacturing,Affluent Customer,N,No,22.0,NSW,8.0,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2,45.0,15.080000000000005,Adults
196,36,Female,33.0,Manufacturing,Affluent Customer,N,No,22.0,NSW,8.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2,45.0,189.27999999999997,Adults
197,37,Female,46.0,Health,High Net Worth,N,No,16.0,QLD,1.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,9,37.0,1544.6100000000001,Adults
198,37,Female,46.0,Health,High Net Worth,N,No,16.0,QLD,1.0,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,9,37.0,737.1700000000001,Adults
199,37,Female,46.0,Health,High Net Worth,N,No,16.0,QLD,1.0,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,9,37.0,179.44,Adults
200,37,Female,46.0,Health,High Net Worth,N,No,16.0,QLD,1.0,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,9,37.0,309.80999999999995,Adults
201,37,Female,46.0,Health,High Net Worth,N,No,16.0,QLD,1.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,9,37.0,189.27999999999997,Adults
202,37,Female,46.0,Health,High Net Worth,N,No,16.0,QLD,1.0,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,9,37.0,15.080000000000005,Adults
203,37,Female,46.0,Health,High Net Worth,N,No,16.0,QLD,1.0,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,9,37.0,1215.34,Adults
204,37,Female,46.0,Health,High Net Worth,N,No,16.0,QLD,1.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9,37.0,1702.5499999999997,Adults
205,37,Female,46.0,Health,High Net Worth,N,No,16.0,QLD,1.0,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,9,37.0,445.2099999999999,Adults
206,38,Female,37.0,Financial Services,Affluent Customer,N,No,20.0,QLD,4.0,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,4,67.0,1215.34,Senior Adults
207,38,Female,37.0,Financial Services,Affluent Customer,N,No,20.0,QLD,4.0,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,4,67.0,217.51,Senior Adults
208,38,Female,37.0,Financial Services,Affluent Customer,N,No,20.0,QLD,4.0,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,4,67.0,574.6200000000001,Senior Adults
209,38,Female,37.0,Financial Services,Affluent Customer,N,No,20.0,QLD,4.0,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,4,67.0,17.869999999999997,Senior Adults
210,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,12,44.0,198.22000000000003,Adults
211,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,12,44.0,1544.6100000000001,Adults
212,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,12,44.0,299.27,Adults
213,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,12,44.0,50.66,Adults
214,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,12,44.0,583.2700000000001,Adults
215,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,12,44.0,110.80999999999995,Adults
216,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,12,44.0,1215.34,Adults
217,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,12,44.0,133.38,Adults
218,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,12,44.0,309.80999999999995,Adults
219,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,12,44.0,198.29000000000002,Adults
220,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,12,44.0,690.49,Adults
221,39,Male,5.0,Entertainment,Mass Customer,N,No,22.0,NSW,10.0,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,12,44.0,751.02,Adults
222,40,Female,91.0,Manufacturing,Affluent Customer,N,No,14.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,5,41.0,448.67999999999995,Adults
223,40,Female,91.0,Manufacturing,Affluent Customer,N,No,14.0,NSW,8.0,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,5,41.0,1215.34,Adults
224,40,Female,91.0,Manufacturing,Affluent Customer,N,No,14.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,5,41.0,690.49,Adults
225,40,Female,91.0,Manufacturing,Affluent Customer,N,No,14.0,NSW,8.0,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,5,41.0,903.11,Adults
226,40,Female,91.0,Manufacturing,Affluent Customer,N,No,14.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,5,41.0,15.080000000000005,Adults
227,41,Male,64.0,Health,Mass Customer,N,No,16.0,VIC,9.0,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,9,47.0,459.46000000000015,Adults
228,41,Male,64.0,Health,Mass Customer,N,No,16.0,VIC,9.0,0.0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,9,47.0,167.20999999999998,Adults
229,41,Male,64.0,Health,Mass Customer,N,No,16.0,VIC,9.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,9,47.0,709.34,Adults
230,41,Male,64.0,Health,Mass Customer,N,No,16.0,VIC,9.0,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,9,47.0,179.44,Adults
231,41,Male,64.0,Health,Mass Customer,N,No,16.0,VIC,9.0,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,9,47.0,1630.25,Adults
232,41,Male,64.0,Health,Mass Customer,N,No,16.0,VIC,9.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,9,47.0,448.67999999999995,Adults
233,41,Male,64.0,Health,Mass Customer,N,No,16.0,VIC,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,9,47.0,1028.76,Adults
234,41,Male,64.0,Health,Mass Customer,N,No,16.0,VIC,9.0,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,9,47.0,50.66,Adults
235,41,Male,64.0,Health,Mass Customer,N,No,16.0,VIC,9.0,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,9,47.0,25.08999999999999,Adults
236,42,Female,24.0,Manufacturing,Mass Customer,N,No,18.0,VIC,10.0,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,4,46.0,64.50999999999999,Adults
237,42,Female,24.0,Manufacturing,Mass Customer,N,No,18.0,VIC,10.0,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,4,46.0,143.35999999999999,Adults
238,42,Female,24.0,Manufacturing,Mass Customer,N,No,18.0,VIC,10.0,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,4,46.0,104.24000000000001,Adults
239,42,Female,24.0,Manufacturing,Mass Customer,N,No,18.0,VIC,10.0,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,4,46.0,114.93,Adults
240,43,Female,38.0,Retail,Mass Customer,N,No,5.0,QLD,8.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,9,40.0,693.76,Adults
241,43,Female,38.0,Retail,Mass Customer,N,No,5.0,QLD,8.0,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,9,40.0,450.77,Adults
242,43,Female,38.0,Retail,Mass Customer,N,No,5.0,QLD,8.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,9,40.0,90.09999999999997,Adults
243,43,Female,38.0,Retail,Mass Customer,N,No,5.0,QLD,8.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,9,40.0,509.97,Adults
244,43,Female,38.0,Retail,Mass Customer,N,No,5.0,QLD,8.0,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,9,40.0,104.24000000000001,Adults
245,43,Female,38.0,Retail,Mass Customer,N,No,5.0,QLD,8.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,9,40.0,1630.25,Adults
246,43,Female,38.0,Retail,Mass Customer,N,No,5.0,QLD,8.0,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,9,40.0,4.8,Adults
247,43,Female,38.0,Retail,Mass Customer,N,No,5.0,QLD,8.0,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,9,40.0,45.96000000000001,Adults
248,43,Female,38.0,Retail,Mass Customer,N,No,5.0,QLD,8.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,9,40.0,90.09999999999997,Adults
249,44,Male,63.0,Entertainment,Affluent Customer,N,Yes,17.0,QLD,2.0,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,7,41.0,143.35999999999999,Adults
250,44,Male,63.0,Entertainment,Affluent Customer,N,Yes,17.0,QLD,2.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,7,41.0,437.46,Adults
251,44,Male,63.0,Entertainment,Affluent Customer,N,Yes,17.0,QLD,2.0,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,7,41.0,1612.25,Adults
252,44,Male,63.0,Entertainment,Affluent Customer,N,Yes,17.0,QLD,2.0,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,7,41.0,356.5,Adults
253,44,Male,63.0,Entertainment,Affluent Customer,N,Yes,17.0,QLD,2.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,7,41.0,451.6500000000001,Adults
254,44,Male,63.0,Entertainment,Affluent Customer,N,Yes,17.0,QLD,2.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7,41.0,1702.5499999999997,Adults
255,44,Male,63.0,Entertainment,Affluent Customer,N,Yes,17.0,QLD,2.0,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,7,41.0,64.50999999999999,Adults
256,45,Male,64.0,Financial Services,Mass Customer,N,No,8.0,NSW,3.0,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,3,48.0,195.33999999999992,Adults
257,45,Male,64.0,Financial Services,Mass Customer,N,No,8.0,NSW,3.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,3,48.0,17.869999999999997,Adults
258,45,Male,64.0,Financial Services,Mass Customer,N,No,8.0,NSW,3.0,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,3,48.0,834.9399999999999,Adults
259,46,Female,98.0,Manufacturing,Affluent Customer,N,Yes,15.0,VIC,6.0,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,5,51.0,187.38999999999987,Adults
260,46,Female,98.0,Manufacturing,Affluent Customer,N,Yes,15.0,VIC,6.0,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,5,51.0,25.08999999999999,Adults
261,46,Female,98.0,Manufacturing,Affluent Customer,N,Yes,15.0,VIC,6.0,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,5,51.0,693.76,Adults
262,46,Female,98.0,Manufacturing,Affluent Customer,N,Yes,15.0,VIC,6.0,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,5,51.0,75.75,Adults
263,46,Female,98.0,Manufacturing,Affluent Customer,N,Yes,15.0,VIC,6.0,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,5,51.0,641.64,Adults
264,47,Male,51.0,Health,Affluent Customer,N,No,2.0,NSW,4.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,7,30.0,448.67999999999995,Young Adults
265,47,Male,51.0,Health,Affluent Customer,N,No,2.0,NSW,4.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,7,30.0,1103.43,Young Adults
266,47,Male,51.0,Health,Affluent Customer,N,No,2.0,NSW,4.0,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,7,30.0,502.47,Young Adults
267,47,Male,51.0,Health,Affluent Customer,N,No,2.0,NSW,4.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7,30.0,1295.43,Young Adults
268,47,Male,51.0,Health,Affluent Customer,N,No,2.0,NSW,4.0,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,7,30.0,110.80999999999995,Young Adults
269,47,Male,51.0,Health,Affluent Customer,N,No,2.0,NSW,4.0,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,7,30.0,830.2399999999999,Young Adults
270,47,Male,51.0,Health,Affluent Customer,N,No,2.0,NSW,4.0,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,7,30.0,41.129999999999995,Young Adults
271,48,Female,46.0,Manufacturing,Mass Customer,N,Yes,8.0,VIC,9.0,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,8,48.0,129.01,Adults
272,48,Female,46.0,Manufacturing,Mass Customer,N,Yes,8.0,VIC,9.0,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,8,48.0,43.97,Adults
273,48,Female,46.0,Manufacturing,Mass Customer,N,Yes,8.0,VIC,9.0,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,8,48.0,327.9799999999999,Adults
274,48,Female,46.0,Manufacturing,Mass Customer,N,Yes,8.0,VIC,9.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,8,48.0,1544.6100000000001,Adults
275,48,Female,46.0,Manufacturing,Mass Customer,N,Yes,8.0,VIC,9.0,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,8,48.0,409.8600000000001,Adults
276,48,Female,46.0,Manufacturing,Mass Customer,N,Yes,8.0,VIC,9.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,8,48.0,693.76,Adults
277,48,Female,46.0,Manufacturing,Mass Customer,N,Yes,8.0,VIC,9.0,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,8,48.0,709.34,Adults
278,48,Female,46.0,Manufacturing,Mass Customer,N,Yes,8.0,VIC,9.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,8,48.0,1702.5499999999997,Adults
279,49,Male,63.0,Manufacturing,Affluent Customer,N,No,1.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,4,29.0,812.44,Young Adults
280,49,Male,63.0,Manufacturing,Affluent Customer,N,No,1.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,4,29.0,1544.6100000000001,Young Adults
281,49,Male,63.0,Manufacturing,Affluent Customer,N,No,1.0,NSW,9.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,4,29.0,90.09999999999997,Young Adults
282,49,Male,63.0,Manufacturing,Affluent Customer,N,No,1.0,NSW,9.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,4,29.0,189.27999999999997,Young Adults
283,50,Male,38.0,Manufacturing,Mass Customer,N,Yes,16.0,NSW,10.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,7,42.0,709.34,Adults
284,50,Male,38.0,Manufacturing,Mass Customer,N,Yes,16.0,NSW,10.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,7,42.0,1592.19,Adults
285,50,Male,38.0,Manufacturing,Mass Customer,N,Yes,16.0,NSW,10.0,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,7,42.0,135.84999999999997,Adults
286,50,Male,38.0,Manufacturing,Mass Customer,N,Yes,16.0,NSW,10.0,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,7,42.0,64.92999999999995,Adults
287,50,Male,38.0,Manufacturing,Mass Customer,N,Yes,16.0,NSW,10.0,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,7,42.0,198.22000000000003,Adults
288,50,Male,38.0,Manufacturing,Mass Customer,N,Yes,16.0,NSW,10.0,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,7,42.0,1408.91,Adults
289,50,Male,38.0,Manufacturing,Mass Customer,N,Yes,16.0,NSW,10.0,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,7,42.0,43.97,Adults
290,51,Male,68.0,Retail,Mass Customer,N,No,18.0,QLD,5.0,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,8,63.0,445.2099999999999,Senior Adults
291,51,Male,68.0,Retail,Mass Customer,N,No,18.0,QLD,5.0,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8,63.0,1069.5500000000002,Senior Adults
292,51,Male,68.0,Retail,Mass Customer,N,No,18.0,QLD,5.0,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,8,63.0,574.6200000000001,Senior Adults
293,51,Male,68.0,Retail,Mass Customer,N,No,18.0,QLD,5.0,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,8,63.0,1010.02,Senior Adults
294,51,Male,68.0,Retail,Mass Customer,N,No,18.0,QLD,5.0,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,8,63.0,135.84999999999997,Senior Adults
295,51,Male,68.0,Retail,Mass Customer,N,No,18.0,QLD,5.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,8,63.0,431.33000000000004,Senior Adults
296,51,Male,68.0,Retail,Mass Customer,N,No,18.0,QLD,5.0,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,8,63.0,737.1700000000001,Senior Adults
297,51,Male,68.0,Retail,Mass Customer,N,No,18.0,QLD,5.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8,63.0,451.6500000000001,Senior Adults
298,52,Male,57.0,Financial Services,Mass Customer,N,Yes,13.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,6,35.0,1028.76,Young Adults
299,52,Male,57.0,Financial Services,Mass Customer,N,Yes,13.0,NSW,8.0,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,6,35.0,187.38999999999987,Young Adults
300,52,Male,57.0,Financial Services,Mass Customer,N,Yes,13.0,NSW,8.0,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,6,35.0,827.1599999999999,Young Adults
301,52,Male,57.0,Financial Services,Mass Customer,N,Yes,13.0,NSW,8.0,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,6,35.0,872.8900000000001,Young Adults
302,52,Male,57.0,Financial Services,Mass Customer,N,Yes,13.0,NSW,8.0,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,6,35.0,1544.6100000000001,Young Adults
303,52,Male,57.0,Financial Services,Mass Customer,N,Yes,13.0,NSW,8.0,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,6,35.0,957.02,Young Adults
304,53,Female,22.0,Financial Services,Mass Customer,N,No,16.0,QLD,3.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,5,69.0,90.09999999999997,Senior Adults
305,53,Female,22.0,Financial Services,Mass Customer,N,No,16.0,QLD,3.0,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,5,69.0,834.9399999999999,Senior Adults
306,53,Female,22.0,Financial Services,Mass Customer,N,No,16.0,QLD,3.0,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,5,69.0,771.12,Senior Adults
307,53,Female,22.0,Financial Services,Mass Customer,N,No,16.0,QLD,3.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,5,69.0,802.26,Senior Adults
308,53,Female,22.0,Financial Services,Mass Customer,N,No,16.0,QLD,3.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,5,69.0,451.6500000000001,Senior Adults
309,54,Female,2.0,Property,Mass Customer,N,Yes,18.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,7,57.0,1612.25,Adults
310,54,Female,2.0,Property,Mass Customer,N,Yes,18.0,NSW,8.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,7,57.0,1592.19,Adults
311,54,Female,2.0,Property,Mass Customer,N,Yes,18.0,NSW,8.0,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,7,57.0,143.35999999999999,Adults
312,54,Female,2.0,Property,Mass Customer,N,Yes,18.0,NSW,8.0,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,7,57.0,189.27999999999997,Adults
313,54,Female,2.0,Property,Mass Customer,N,Yes,18.0,NSW,8.0,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,7,57.0,209.84000000000003,Adults
314,54,Female,2.0,Property,Mass Customer,N,Yes,18.0,NSW,8.0,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,7,57.0,133.7800000000002,Adults
315,54,Female,2.0,Property,Mass Customer,N,Yes,18.0,NSW,8.0,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,7,57.0,217.51,Adults
316,55,Male,48.0,Financial Services,Affluent Customer,N,Yes,7.0,NSW,10.0,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,8,67.0,834.9399999999999,Senior Adults
317,55,Male,48.0,Financial Services,Affluent Customer,N,Yes,7.0,NSW,10.0,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,8,67.0,903.11,Senior Adults
